id,nombre,slug,categoria_id,categoria,precio_total,precio_por_unidad,unidad_medida,iva,empaque,disponible,url
13607,Jabón Natural con glicerina Bosque Verde,jabon-natural-con-glicerina-bosque-verde-paquete,26,Limpieza y hogar,4.63,1.85,kg,21.000,Paquete,True,https://tienda.mercadona.es/product/13607/jabon-natural-con-glicerina-bosque-verde-paquete
35980,Pastillas antical para lavadora Bosque Verde,pastillas-antical-lavadora-bosque-verde-caja,26,Limpieza y hogar,0.08,3.25,ud,21.000,Caja,True,https://tienda.mercadona.es/product/35980/pastillas-antical-lavadora-bosque-verde-caja
40317,Activador Quitamanchas ropa de color Oxi Active Bosque Verde en polvo,activador-quitamanchas-ropa-color-oxi-active-bosque-verde-polvo-con-oxigeno-activo-bote,26,Limpieza y hogar,3.1,3.1,kg,21.000,Bote,True,https://tienda.mercadona.es/product/40317/activador-quitamanchas-ropa-color-oxi-active-bosque-verde-polvo-con-oxigeno-activo-bote
40315,Activador Blanqueante ropa blanca Oxi Active Bosque Verde en polvo,activador-blanqueante-ropa-blanca-bosque-verde-polvo-con-oxigeno-activo-bote,26,Limpieza y hogar,3.1,3.1,kg,21.000,Bote,True,https://tienda.mercadona.es/product/40315/activador-blanqueante-ropa-blanca-bosque-verde-polvo-con-oxigeno-activo-bote
79083,Toallitas lavadora Bosque Verde anti-transferencia de color,toallitas-lavadora-bosque-verde-accion-2-1-anti-transferencia-color-paquete,26,Limpieza y hogar,0.09,1.85,ud,21.000,Paquete,True,https://tienda.mercadona.es/product/79083/toallitas-lavadora-bosque-verde-accion-2-1-anti-transferencia-color-paquete
40135,Jabón blando 100% natural Beltrán quitamanchas,jabon-blando-natural-beltran-bote,26,Limpieza y hogar,5.8,2.9,kg,21.000,Bote,True,https://tienda.mercadona.es/product/40135/jabon-blando-natural-beltran-bote
40178,Disuelve manchas Bosque Verde,disuelve-manchas-bosque-verde-con-pistola-botella,26,Limpieza y hogar,2.53,1.9,l,21.000,Botella,True,https://tienda.mercadona.es/product/40178/disuelve-manchas-bosque-verde-con-pistola-botella
90505,Agua destilada Bosque Verde,agua-destilada-bosque-verde-garrafa,26,Limpieza y hogar,0.45,0.9,l,21.000,Garrafa,True,https://tienda.mercadona.es/product/90505/agua-destilada-bosque-verde-garrafa
44413,Agua para plancha Bosque Verde perfume ropa limpia,agua-plancha-bosque-verde-perfume-ropa-limpia-botella,26,Limpieza y hogar,1.5,1.5,l,21.000,Botella,True,https://tienda.mercadona.es/product/44413/agua-plancha-bosque-verde-perfume-ropa-limpia-botella
44404,Planchado fácil Bosque Verde,planchado-facil-bosque-verde-con-pistola-botella,26,Limpieza y hogar,2.93,2.2,l,21.000,Botella,True,https://tienda.mercadona.es/product/44404/planchado-facil-bosque-verde-con-pistola-botella
14270,Detergente ropa blanca y de color Bosque Verde en polvo,detergente-ropa-blanca-color-bosque-verde-polvo-contiene-dosificador-caja,26,Limpieza y hogar,2.42,6.65,kg,21.000,Caja,True,https://tienda.mercadona.es/product/14270/detergente-ropa-blanca-color-bosque-verde-polvo-contiene-dosificador-caja
52553,Detergente ropa todo en 1 Ariel Pods en cápsulas,detergente-ropa-all-in-1-ariel-pods-capsulas-lavadora-caja,26,Limpieza y hogar,0.28,4.95,kg,21.000,Caja,True,https://tienda.mercadona.es/product/52553/detergente-ropa-all-in-1-ariel-pods-capsulas-lavadora-caja
14122,Suavizante ropa Azul Bosque Verde concentrado,suavizante-ropa-azul-bosque-verde-concentrado-botella,26,Limpieza y hogar,1.13,1.8,l,21.000,Botella,True,https://tienda.mercadona.es/product/14122/suavizante-ropa-azul-bosque-verde-concentrado-botella
14163,Suavizante ropa Talco Bosque Verde concentrado,suavizante-ropa-talco-bosque-verde-concentrado-botella,26,Limpieza y hogar,1.13,1.8,l,21.000,Botella,True,https://tienda.mercadona.es/product/14163/suavizante-ropa-talco-bosque-verde-concentrado-botella
14165,Suavizante ropa Spa Bosque Verde concentrado,suavizante-ropa-spa-bosque-verde-concentrado-botella,26,Limpieza y hogar,1.13,1.8,l,21.000,Botella,True,https://tienda.mercadona.es/product/14165/suavizante-ropa-spa-bosque-verde-concentrado-botella
14148,Suavizante ropa Floral Bosque Verde concentrado,suavizante-ropa-floral-bosque-verde-concentrado-botella,26,Limpieza y hogar,1.13,1.8,l,21.000,Botella,True,https://tienda.mercadona.es/product/14148/suavizante-ropa-floral-bosque-verde-concentrado-botella
14170,Suavizante ropa Hipoalergénico Colonia Bosque Verde concentrado,suavizante-ropa-hipoalergenico-colonia-bosque-verde-concentrado-botella,26,Limpieza y hogar,1.13,1.8,l,21.000,Botella,True,https://tienda.mercadona.es/product/14170/suavizante-ropa-hipoalergenico-colonia-bosque-verde-concentrado-botella
40233,Activador Quitamanchas ropa de color Oxi Active Bosque Verde líquido,activador-lavado-ropa-color-oxi-active-bosque-verde-gel-con-oxigeno-activo-botella,26,Limpieza y hogar,0.88,1.75,l,21.000,Botella,True,https://tienda.mercadona.es/product/40233/activador-lavado-ropa-color-oxi-active-bosque-verde-gel-con-oxigeno-activo-botella
40230,Activador Blanqueante ropa blanca Oxi Active Bosque Verde líquido,activador-lavado-ropa-blanca-oxi-active-bosque-verde-gel-botella,26,Limpieza y hogar,0.88,1.75,l,21.000,Botella,True,https://tienda.mercadona.es/product/40230/activador-lavado-ropa-blanca-oxi-active-bosque-verde-gel-botella
15679,Percarbonato blanqueante Bosque Verde,percarbonato-blanqueante-bosque-verde-paquete,26,Limpieza y hogar,2.2,1.65,kg,21.000,Paquete,True,https://tienda.mercadona.es/product/15679/percarbonato-blanqueante-bosque-verde-paquete
13678,Limpia lavadoras Bosque Verde líquido,limpia-lavadoras-bosque-verde-liquido-botella,26,Limpieza y hogar,7.8,1.95,l,21.000,Botella,True,https://tienda.mercadona.es/product/13678/limpia-lavadoras-bosque-verde-liquido-botella
14271,Detergente ropa jabón de Marsella Bosque Verde en polvo,detergente-ropa-jabon-marsella-bosque-verde-polvo-contiene-dosificador-caja,26,Limpieza y hogar,2.05,5.65,kg,21.000,Caja,True,https://tienda.mercadona.es/product/14271/detergente-ropa-jabon-marsella-bosque-verde-polvo-contiene-dosificador-caja
23440,Detergente ropa blanca y color Bosque Verde en cápsulas,detergente-ropa-blanca-color-bosque-verde-capsulas-lavadora-caja,26,Limpieza y hogar,0.18,4.4,kg,21.000,Caja,True,https://tienda.mercadona.es/product/23440/detergente-ropa-blanca-color-bosque-verde-capsulas-lavadora-caja
16442,Detergente ropa todo en 1 frescor floral Ariel Pods en cápsulas,detergente-ropa-1-frescor-floral-ariel-pods-capsulas-caja,26,Limpieza y hogar,0.26,4.95,kg,21.000,Caja,True,https://tienda.mercadona.es/product/16442/detergente-ropa-1-frescor-floral-ariel-pods-capsulas-caja
40752,Perfumador ropa Bosque Verde intensificador de fragancia,perfumador-ropa-bosque-verde-intensificador-fragancia-botella,26,Limpieza y hogar,4.38,3.15,l,21.000,Botella,True,https://tienda.mercadona.es/product/40752/perfumador-ropa-bosque-verde-intensificador-fragancia-botella
11661,Suavizante ropa Violets Bosque Verde concentrado,suavizante-ropa-violets-bosque-verde-concentrado-botella,26,Limpieza y hogar,1.13,1.8,l,21.000,Botella,True,https://tienda.mercadona.es/product/11661/suavizante-ropa-violets-bosque-verde-concentrado-botella
30167,Huevos,huevos-tamanos-diferentes-paquete,6,"Huevos, leche y mantequilla",0.24,5.75,ud,4.000,Paquete,True,https://tienda.mercadona.es/product/30167/huevos-tamanos-diferentes-paquete
31592,Huevos super grandes XL,huevos-super-grandes-xl-paquete,6,"Huevos, leche y mantequilla",0.37,4.4,ud,4.000,Paquete,True,https://tienda.mercadona.es/product/31592/huevos-super-grandes-xl-paquete
31504,Huevos grandes L,huevos-grandes-l-paquete,6,"Huevos, leche y mantequilla",0.28,3.3,ud,4.000,Paquete,True,https://tienda.mercadona.es/product/31504/huevos-grandes-l-paquete
31540,Huevos grandes L,huevos-grandes-l-paquete,6,"Huevos, leche y mantequilla",0.3,1.8,ud,4.000,Paquete,True,https://tienda.mercadona.es/product/31540/huevos-grandes-l-paquete
31505,Huevos medianos M,huevos-medianos-m-paquete,6,"Huevos, leche y mantequilla",0.26,3.1,ud,4.000,Paquete,True,https://tienda.mercadona.es/product/31505/huevos-medianos-m-paquete
15768,Huevos de gallinas camperas,huevos-gallinas-camperas-paquete,6,"Huevos, leche y mantequilla",0.31,3.7,ud,4.000,Paquete,True,https://tienda.mercadona.es/product/15768/huevos-gallinas-camperas-paquete
31310,Huevos de gallinas camperas,huevos-gallinas-camperas-paquete,6,"Huevos, leche y mantequilla",0.37,2.2,ud,4.000,Paquete,True,https://tienda.mercadona.es/product/31310/huevos-gallinas-camperas-paquete
31010,Huevos cocidos,huevos-cocidos-paquete,6,"Huevos, leche y mantequilla",0.37,2.2,ud,10.000,Paquete,True,https://tienda.mercadona.es/product/31010/huevos-cocidos-paquete
31011,Huevos de codorniz,huevos-codorniz-paquete,6,"Huevos, leche y mantequilla",0.1,1.85,ud,4.000,Paquete,True,https://tienda.mercadona.es/product/31011/huevos-codorniz-paquete
31312,Claras de huevo líquidas pasteurizadas,claras-huevo-liquidas-pasteurizadas-botella,6,"Huevos, leche y mantequilla",2.85,2.85,l,10.000,Botella,True,https://tienda.mercadona.es/product/31312/claras-huevo-liquidas-pasteurizadas-botella
31309,Claras de huevo líquidas pasteurizadas,claras-huevo-liquidas-pasteurizadas-botella,6,"Huevos, leche y mantequilla",5.67,1.7,l,10.000,Botella,True,https://tienda.mercadona.es/product/31309/claras-huevo-liquidas-pasteurizadas-botella
3819,Plátano de Canarias IGP,platano-canarias-igp-pieza,1,Fruta y verdura,2.3,0.37,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3819/platano-canarias-igp-pieza
3028,Manzana Golden,manzana-golden-pieza,1,Fruta y verdura,2.2,0.46,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3028/manzana-golden-pieza
3269,Manzanas Golden,manzanas-golden-bolsa,1,Fruta y verdura,2.0,3.0,kg,4.000,,True,https://tienda.mercadona.es/product/3269/manzanas-golden-bolsa
3119,Pera Conferencia,pera-conferencia-pieza,1,Fruta y verdura,2.45,0.49,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3119/pera-conferencia-pieza
14470,Peras Conferencia,peras-conferencia,1,Fruta y verdura,2.15,2.3,kg,4.000,,True,https://tienda.mercadona.es/product/14470/peras-conferencia
8177,Manzana roja dulce,manzana-roja-dulce-pieza,1,Fruta y verdura,2.7,0.7,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/8177/manzana-roja-dulce-pieza
8280,Manzanas rojas dulces,manzanas-rojas-dulces-bolsa,1,Fruta y verdura,2.4,3.6,kg,4.000,,True,https://tienda.mercadona.es/product/8280/manzanas-rojas-dulces-bolsa
3021,Manzana Granny Smith,manzana-granny-smith-pieza,1,Fruta y verdura,2.4,0.43,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3021/manzana-granny-smith-pieza
8175,Manzana roja acidulce,manzana-roja-acidulce-pieza,1,Fruta y verdura,2.4,0.55,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/8175/manzana-roja-acidulce-pieza
8268,Manzanas rojas acidulces,manzanas-rojas-acidulces-bolsa,1,Fruta y verdura,2.1,3.4,kg,4.000,,True,https://tienda.mercadona.es/product/8268/manzanas-rojas-acidulces-bolsa
3820,Kiwi verde,kiwi-verde-pieza,1,Fruta y verdura,3.25,0.39,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3820/kiwi-verde-pieza
30200,Medio melón piel de sapo,medio-melon-piel-sapo-12-pieza,1,Fruta y verdura,2.4,5.52,kg,4.000,1/2 Pieza,True,https://tienda.mercadona.es/product/30200/medio-melon-piel-sapo-12-pieza
3506,Melón piel de sapo,melon-piel-sapo-pieza,1,Fruta y verdura,2.1,6.09,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3506/melon-piel-sapo-pieza
3824,Banana,banana-pieza,1,Fruta y verdura,1.55,0.28,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3824/banana-pieza
3132,Plátano macho,platano-macho-pieza,1,Fruta y verdura,2.9,0.78,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3132/platano-macho-pieza
3832,Kiwis verdes,kiwis-verdes-bandeja,1,Fruta y verdura,3.15,3.37,kg,4.000,Bandeja,True,https://tienda.mercadona.es/product/3832/kiwis-verdes-bandeja
3840,Guacamole Hacendado,guacamole-hacendado-95-aguacate-fresco-tarrina,12,"Aceite, especias y salsas",7.9,3.95,kg,10.000,Tarrina,True,https://tienda.mercadona.es/product/3840/guacamole-hacendado-95-aguacate-fresco-tarrina
3852,Guacamole Hacendado,guacamole-hacendado-95-aguacate-fresco-tarrina,12,"Aceite, especias y salsas",9.0,1.8,kg,10.000,Tarrina,True,https://tienda.mercadona.es/product/3852/guacamole-hacendado-95-aguacate-fresco-tarrina
3236,Limones,limones-malla,1,Fruta y verdura,2.2,2.2,kg,4.000,Malla,True,https://tienda.mercadona.es/product/3236/limones-malla
3210,Limón,limon-pieza,1,Fruta y verdura,2.5,0.6,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3210/limon-pieza
3238,Mandarina,mandarina-pieza,1,Fruta y verdura,2.35,0.31,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3238/mandarina-pieza
5504,Mandarina,mandarina-malla,1,Fruta y verdura,1.95,3.9,kg,4.000,Malla,True,https://tienda.mercadona.es/product/5504/mandarina-malla
3313,Uva blanca sin semillas,uva-blanca-sin-semillas-bandeja,1,Fruta y verdura,5.5,3.3,kg,4.000,Bandeja,True,https://tienda.mercadona.es/product/3313/uva-blanca-sin-semillas-bandeja
3321,Uva roja sin semillas,uva-roja-sin-semillas-bandeja,1,Fruta y verdura,5.5,3.3,kg,4.000,Bandeja,True,https://tienda.mercadona.es/product/3321/uva-roja-sin-semillas-bandeja
3235,Naranja de mesa,naranja-mesa-pieza,1,Fruta y verdura,1.95,0.59,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3235/naranja-mesa-pieza
3277,Naranjas,naranjas-malla,1,Fruta y verdura,1.45,4.35,kg,4.000,Malla,True,https://tienda.mercadona.es/product/3277/naranjas-malla
3485,Naranjas,naranjas-malla,1,Fruta y verdura,1.0,5.0,kg,4.000,Malla,True,https://tienda.mercadona.es/product/3485/naranjas-malla
3202,Pomelo,pomelo-pieza,1,Fruta y verdura,1.95,0.64,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3202/pomelo-pieza
3830,Aguacate,aguacate-pieza,1,Fruta y verdura,5.2,1.09,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3830/aguacate-pieza
3858,Aguacates,aguacates-bandeja,1,Fruta y verdura,4.9,3.58,kg,4.000,,True,https://tienda.mercadona.es/product/3858/aguacates-bandeja
3076,Piña,pina-pieza,1,Fruta y verdura,2.0,3.92,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3076/pina-pieza
3024,Piña natural a rodajas,pina-natural-rodajas-bote,1,Fruta y verdura,6.55,3.8,kg,4.000,Bote,True,https://tienda.mercadona.es/product/3024/pina-natural-rodajas-bote
3050,Mango,mango-pieza,1,Fruta y verdura,3.05,1.1,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3050/mango-pieza
3026,Papaya,papaya-pieza,1,Fruta y verdura,4.95,2.77,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3026/papaya-pieza
3897,Lima,lima-pieza,1,Fruta y verdura,4.15,0.33,kg,4.000,Pieza,True,https://tienda.mercadona.es/product/3897/lima-pieza
3715,Fresón,freson-bandeja,1,Fruta y verdura,9.0,4.5,kg,4.000,Bandeja,True,https://tienda.mercadona.es/product/3715/freson-bandeja
3716,Fresón,freson-bandeja,1,Fruta y verdura,8.0,7.12,kg,4.000,Bandeja,True,https://tienda.mercadona.es/product/3716/freson-bandeja
5500,Frambuesas,frambuesa-bandeja,1,Fruta y verdura,15.1,3.02,kg,4.000,Bandeja,True,https://tienda.mercadona.es/product/5500/frambuesa-bandeja
14379,Moras,moras-bandeja,1,Fruta y verdura,18.7,2.8,kg,4.000,Bandeja,True,https://tienda.mercadona.es/product/14379/moras-bandeja
5501,Arándanos,arandanos-vaso,1,Fruta y verdura,14.89,3.35,kg,4.000,Vaso,True,https://tienda.mercadona.es/product/5501/arandanos-vaso
5507,Arándanos,arandanos-tarrina,1,Fruta y verdura,13.0,6.5,kg,4.000,Tarrina,True,https://tienda.mercadona.es/product/5507/arandanos-tarrina
17327,Salsa Yogur Hacendado,salsa-yogur-hacendado-bote,12,"Aceite, especias y salsas",3.87,1.2,l,10.000,Bote,True,https://tienda.mercadona.es/product/17327/salsa-yogur-hacendado-bote
60988,Bechamel Hacendado,bechamel-hacendado-pack-3,12,"Aceite, especias y salsas",3.92,2.35,l,10.000,Pack-3,True,https://tienda.mercadona.es/product/60988/bechamel-hacendado-pack-3
16827,Salsa Mexicana Hacendado,salsa-mexicana-hacendado-tarro,12,"Aceite, especias y salsas",4.17,1.25,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/16827/salsa-mexicana-hacendado-tarro
17386,Salsa Ranch Hacendado,salsa-ranch-hacendado-bote,12,"Aceite, especias y salsas",5.6,1.4,l,10.000,Bote,True,https://tienda.mercadona.es/product/17386/salsa-ranch-hacendado-bote
17366,Salsa César Hacendado,salsa-cesar-hacendado-bote,12,"Aceite, especias y salsas",4.52,1.4,l,10.000,Bote,True,https://tienda.mercadona.es/product/17366/salsa-cesar-hacendado-bote
17265,Aliño de aceite con perejil y ajo Hacendado,alino-aceite-ajo-perejil-hacendado-tarrina,12,"Aceite, especias y salsas",12.0,1.8,l,10.000,Tarrina,True,https://tienda.mercadona.es/product/17265/alino-aceite-ajo-perejil-hacendado-tarrina
52467,Salsa Miel y Mostaza Hacendado,salsa-miel-mostaza-hacendado-bote,12,"Aceite, especias y salsas",4.26,1.45,kg,10.000,Bote,True,https://tienda.mercadona.es/product/52467/salsa-miel-mostaza-hacendado-bote
17259,Salsa de Trufa,salsa-trufas-bote,12,"Aceite, especias y salsas",38.75,3.1,kg,10.000,Bote,True,https://tienda.mercadona.es/product/17259/salsa-trufas-bote
17348,Salsa Gajo Rústica Hacendado,salsa-gajos-rustica-hacendado-bote,12,"Aceite, especias y salsas",5.4,1.35,l,10.000,Bote,True,https://tienda.mercadona.es/product/17348/salsa-gajos-rustica-hacendado-bote
35344,Salsa de Queso Hacendado,salsa-queso-hacendado-tarro,12,"Aceite, especias y salsas",5.89,1.65,l,10.000,Tarro,True,https://tienda.mercadona.es/product/35344/salsa-queso-hacendado-tarro
23137,Chili con carne Hacendado,chili-con-carne-hacendado-bote,12,"Aceite, especias y salsas",6.67,2.8,kg,10.000,Bote,True,https://tienda.mercadona.es/product/23137/chili-con-carne-hacendado-bote
11552,Salsa Cocktail Hacendado,salsa-cocktail-hacendado-bote,12,"Aceite, especias y salsas",3.06,1.5,l,10.000,Bote,True,https://tienda.mercadona.es/product/11552/salsa-cocktail-hacendado-bote
34157,Carne de pimiento choricero Hacendado,carne-pimiento-choricero-hacendado-tarro,12,"Aceite, especias y salsas",11.07,1.55,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/34157/carne-pimiento-choricero-hacendado-tarro
17441,Pasta de sésamo Tahini Hacendado,pasta-sesamo-tahini-hacendado-tarro,12,"Aceite, especias y salsas",14.75,2.95,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/17441/pasta-sesamo-tahini-hacendado-tarro
35438,Salsa Pesto con albahaca Hacendado,salsa-pesto-con-albahaca-hacendado-tarro,12,"Aceite, especias y salsas",10.26,1.95,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/35438/salsa-pesto-con-albahaca-hacendado-tarro
52858,Salsa de tomate Boloñesa Hacendado,salsa-tomate-bolonesa-hacendado-tarro,12,"Aceite, especias y salsas",4.75,1.9,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/52858/salsa-tomate-bolonesa-hacendado-tarro
17132,Tomate frito Hacendado,tomate-frito-hacendado-pack-3,12,"Aceite, especias y salsas",1.13,1.35,kg,10.000,Pack-3,True,https://tienda.mercadona.es/product/17132/tomate-frito-hacendado-pack-3
17151,Tomate frito Hacendado,tomate-frito-hacendado-pack-3,12,"Aceite, especias y salsas",1.51,0.95,kg,10.000,Pack-3,True,https://tienda.mercadona.es/product/17151/tomate-frito-hacendado-pack-3
17108,Tomate frito Hacendado,tomate-frito-hacendado-tarro,12,"Aceite, especias y salsas",1.61,0.9,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/17108/tomate-frito-hacendado-tarro
17346,Salsa Barbacoa Hacendado,salsa-barbacoa-hacendado-bote,12,"Aceite, especias y salsas",3.29,1.15,kg,10.000,Bote,True,https://tienda.mercadona.es/product/17346/salsa-barbacoa-hacendado-bote
17502,Salsa pimienta verde Hacendado,salsa-pimienta-verde-hacendado,12,"Aceite, especias y salsas",25.0,1.25,kg,10.000,Sobre,True,https://tienda.mercadona.es/product/17502/salsa-pimienta-verde-hacendado
17347,Salsa Burger Hacendado,salsa-burger-hacendado-bote,12,"Aceite, especias y salsas",5.6,1.4,l,10.000,Bote,True,https://tienda.mercadona.es/product/17347/salsa-burger-hacendado-bote
17396,Salsa Piri Piri Hacendado,salsa-piri-piri-hacendado-botella,12,"Aceite, especias y salsas",5.13,1.0,l,10.000,Botella,True,https://tienda.mercadona.es/product/17396/salsa-piri-piri-hacendado-botella
17163,Tomate frito receta artesana Hacendado,tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro,12,"Aceite, especias y salsas",3.57,2.0,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/17163/tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro
17131,Tomate frito receta artesana Hacendado,tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro,12,"Aceite, especias y salsas",5.0,1.5,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/17131/tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro
17153,Tomate frito estilo casero Hacendado,tomate-frito-estilo-casero-hacendado-con-aceite-oliva-brick,12,"Aceite, especias y salsas",3.16,1.2,kg,10.000,Brick,True,https://tienda.mercadona.es/product/17153/tomate-frito-estilo-casero-hacendado-con-aceite-oliva-brick
17128,Tomate frito Hacendado con aceite de oliva,tomate-frito-hacendado-con-aceite-oliva-pack-3,12,"Aceite, especias y salsas",2.22,1.4,kg,10.000,Pack-3,True,https://tienda.mercadona.es/product/17128/tomate-frito-hacendado-con-aceite-oliva-pack-3
17360,Salsa de Soja Hacendado,salsa-soja-hacendado-botella,12,"Aceite, especias y salsas",5.2,1.3,l,10.000,Botella,True,https://tienda.mercadona.es/product/17360/salsa-soja-hacendado-botella
17362,Salsa Teriyaki Hacendado,salsa-teriyaki-hacendado-botella,12,"Aceite, especias y salsas",6.8,1.7,l,10.000,Botella,True,https://tienda.mercadona.es/product/17362/salsa-teriyaki-hacendado-botella
22613,Salsa Thai Chili dulce J-Lek,salsa-thai-chili-dulce-j-lek-botella,12,"Aceite, especias y salsas",6.2,1.55,l,10.000,Botella,True,https://tienda.mercadona.es/product/22613/salsa-thai-chili-dulce-j-lek-botella
17382,Salsa de Soja sin gluten Hacendado,salsa-soja-sin-gluten-hacendado-botella,12,"Aceite, especias y salsas",10.0,2.5,l,10.000,Botella,True,https://tienda.mercadona.es/product/17382/salsa-soja-sin-gluten-hacendado-botella
52859,Salsa de tomate con Albahaca Hacendado,salsa-tomate-con-albahaca-hacendado-tarro,12,"Aceite, especias y salsas",4.13,1.65,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/52859/salsa-tomate-con-albahaca-hacendado-tarro
35412,Salsa curry Tikka Masala Hacendado picante,salsa-curry-tikka-masala-hacendado-picante-paquete,12,"Aceite, especias y salsas",11.11,2.0,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/35412/salsa-curry-tikka-masala-hacendado-picante-paquete
12847,Salsa Brasa & Sabor Hacendado,salsa-brasa-sabor-hacendado-bote,12,"Aceite, especias y salsas",5.16,1.6,l,10.000,Bote,True,https://tienda.mercadona.es/product/12847/salsa-brasa-sabor-hacendado-bote
17330,Tomate frito sin azúcares añadidos Hacendado,tomate-frito-sin-azucares-anadidos-hacendado-tarro,12,"Aceite, especias y salsas",1.96,1.1,kg,10.000,Tarro,True,https://tienda.mercadona.es/product/17330/tomate-frito-sin-azucares-anadidos-hacendado-tarro
17410,Salsa fresca Trufa Hacendado,salsa-fresca-trufa-hacendado-paquete,12,"Aceite, especias y salsas",11.07,1.55,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/17410/salsa-fresca-trufa-hacendado-paquete
17409,Salsa fresca Queso Hacendado,salsa-fresca-queso-hacendado-paquete,12,"Aceite, especias y salsas",8.61,1.55,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/17409/salsa-fresca-queso-hacendado-paquete
35186,Salsa fresca Pesto con albahaca Hacendado,salsa-fresca-pesto-con-albahaca-hacendado-tarrina,12,"Aceite, especias y salsas",13.33,2.0,kg,10.000,Tarrina,True,https://tienda.mercadona.es/product/35186/salsa-fresca-pesto-con-albahaca-hacendado-tarrina
7972,Salsa fresca Setas Hacendado,salsa-fresca-setas-hacendado-bol,12,"Aceite, especias y salsas",7.75,1.55,kg,10.000,Tarrina,True,https://tienda.mercadona.es/product/7972/salsa-fresca-setas-hacendado-bol
35183,Salsa fresca Carbonara Hacendado,salsa-fresca-carbonara-hacendado-paquete,12,"Aceite, especias y salsas",7.75,1.55,kg,10.000,Tarrina,True,https://tienda.mercadona.es/product/35183/salsa-fresca-carbonara-hacendado-paquete
23017,Aceite árbol del té 100% puro Deliplus con pipeta dosificadora,aceite-arbol-te-100-puro-deliplus-con-pipeta-dosificadora-bote,23,Fitoterapia y parafarmacia,300.0,3.0,l,21.000,Bote,True,https://tienda.mercadona.es/product/23017/aceite-arbol-te-100-puro-deliplus-con-pipeta-dosificadora-bote
35588,Colágeno soluble sabor limón Colagen,colageno-soluble-sabor-limon-colagen-complemento-alimenticio-deliplus-bote,23,Fitoterapia y parafarmacia,21.2,5.3,kg,10.000,Bote,True,https://tienda.mercadona.es/product/35588/colageno-soluble-sabor-limon-colagen-complemento-alimenticio-deliplus-bote
9445,Barritas con proteínas Enervit Sport sabor coco y chocolate,barritas-con-proteinas-enervit-sport-sabor-coco-chocolate-caja,7,Cereales y galletas,30.0,3.6,kg,10.000,Caja,True,https://tienda.mercadona.es/product/9445/barritas-con-proteinas-enervit-sport-sabor-coco-chocolate-caja
79621,Comprimidos Vitaminas y Minerales Deliplus,comprimidos-vitaminas-minerales-deliplus-caja,23,Fitoterapia y parafarmacia,0.1,3.0,kg,10.000,Caja,True,https://tienda.mercadona.es/product/79621/comprimidos-vitaminas-minerales-deliplus-caja
35620,Comprimidos efervescentes vitamina C y zinc Deliplus sabor limón,comprimidos-efervescentes-vitamina-c-zinc-deliplus-sabor-limon-tubo,23,Fitoterapia y parafarmacia,0.1,1.95,kg,10.000,Tubo,True,https://tienda.mercadona.es/product/35620/comprimidos-efervescentes-vitamina-c-zinc-deliplus-sabor-limon-tubo
28116,Gel energético con cafeína Enervit Sport sabor cítricos,gel-energetico-con-cafeina-enervit-sport-sabor-citricos-pack-3,18,Agua y refrescos,40.76,3.75,kg,10.000,Caja,True,https://tienda.mercadona.es/product/28116/gel-energetico-con-cafeina-enervit-sport-sabor-citricos-pack-3
22986,Perlas Omega 3 Deliplus,perlas-omega-3-deliplus-caja,23,Fitoterapia y parafarmacia,0.07,3.95,kg,10.000,Caja,True,https://tienda.mercadona.es/product/22986/perlas-omega-3-deliplus-caja
